run,case,profile,rate,mode,repetition,source,Outcome,Planned,Offered,NotOffered,Admitted,QueueRejected,DictionaryRejected,LogicalCapRejected,Committed,ControlConsumed,Unknown,SqlRows,RetainedLogicalRecordBytes,DictionaryLogicalBytes,QueuePeakRecords,QueueAtSourceEnd,ObservedOfferedPerSecond,ObservedCommittedPerSecond,ObservedCommittedSqlRowsPerSecond,DatabaseBytes,DatabaseBytesBeforeIndexes,IndexPageBytes,PeakSampledPackageBytes,PeakSampledWalBytes,WorkerAllocatedBytes,SourceElapsedSeconds,WriterThroughDrainSeconds,DrainSeconds,IndexSeconds,CheckpointSeconds,FinalizationSeconds,WorkerElapsedSeconds,WorkerCpuSeconds,CommitTransactions,MeanCommittedPerTransaction,MaxOfferLatenessMicroseconds,MaxOfferedToCommitMicroseconds,OfferedPerSecond,CommittedPerSecond,PeakSampledDiagnosticRssBytes,PeakSampledWriterWorkerRssBytes,PeakSampledVerifierRssBytes,TransientPathMissObservations,ReopenSeconds,TimeToFirstQuerySeconds,TraversalSeconds,QueryMaximumMicroseconds,DatabaseSha256,WorkerReportSha256,SupervisorReportSha256,VerificationReportSha256
02,r2-100000-Activity-sqlite,Activity,100000,sqlite,2,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,1000000,1000000,0,427264,572736,0,0,427264,0,0,2136320,58107904,0,4096,4096,100000.07769006035,42273.2089892908,211366.044946454,113684480,69664768,44019712,123395160,9677912,1569100792,9.999992231,10.107205254,0.107213023,1.758582186,0.002623983,1.766606831,11.975300145,18.011683,1669,256.0,4847.064,186348.023,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,25856|41984|43776|45568|46848|44288|44288|44544|41472|44288|4352|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,182206464,106889216,63414272,0,0.025945714,0.052169526,1.746051703,22898.736,421c0b18783466c0b7a137d6e9e412d9c1ce534ba61b2b7c1b91178caa59e004,b14943e055659b685c0c4ebbd642fc535fa138caf5f1f0b8a6d2a99e978cbeb5,d7b7366b657af92613f6259edc1f72595a0728e825c6bdbe1ccb35ba7e3a240a,77ca0bb04a39319fabf8411d26c2ae19555834c0c57d73b4712b04121d770ecc
02,r3-10000-Activity-producer-only,Activity,10000,producer-only,3,e32c45f7777af32937e59bc0268773b33eff1034,control-complete,100000,100000,0,100000,0,0,0,0,100000,0,0,13600000,0,163,7,10000.096376928843,0,0,0,0,0,0,0,7368336,9.999903624,10.001045423,0.001141799,0.0,0.0,0.001549798,10.01891732,10.392146,0,,7295.846,0,10000|10000|10000|10000|10000|10000|10000|10000|10000|10000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,141176832,67354624,0,0,,,,,,599cce93da95d09d9e0b1bdca6ffb861624571c41dbb73a5acd7a1e7a2be499c,21fc3aff2196d81ac79ee83d892de106600aafea18b8b2d8aed05932321724e1,
02,r3-10000-Activity-sqlite,Activity,10000,sqlite,3,e32c45f7777af32937e59bc0268773b33eff1034,complete-not-production-approval,100000,100000,0,100000,0,0,0,100000,0,0,500000,13600000,0,259,9,10000.098536970943,9995.825479390014,49979.12739695007,25817088,15896576,9920512,27979928,2130072,365517008,9.999901464,10.004176264,0.0042748,0.305612978,0.0012038,0.312046978,10.413376433,12.15457,391,255.7544757033248,5099.894,43261.035,10000|10000|10000|10000|10000|10000|10000|10000|10000|10000|0,9728|9984|9984|9984|10240|9984|9984|9984|9984|9984|160|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,162504704,87269376,62271488,0,0.023628698,0.041385096,0.42527865,15351.699,7201ee9cc8ecc74f48e28f1298dec166e37036087a534f332f03941a987577cd,0ac6b0251db930d383bc396161bc4ec54dd36cb13a3358e781815808e36b4b2e,8077fb8aefd31957d63f6dfb57c11b6a12b99f2db1b581c14109fea49222bca1,f1af665f9a67b9ea21ad36b33337b74c4fc6697dc81e366f3b64207401662eb2
02,r3-50000-Numeric-producer-only,Numeric,50000,producer-only,3,e32c45f7777af32937e59bc0268773b33eff1034,control-complete,500000,500000,0,500000,0,0,0,0,500000,0,0,36000000,0,999,52,50000.083650139946,0,0,0,0,0,0,0,36426400,9.99998327,10.002327611,0.002344341,0.0,0.0,0.002386379,10.021387815,10.479243,0,,4996.698,0,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,150368256,76300288,0,0,,,,,,b1a5bd8af953912abb9f5f1493198bdde0d698338b991a46ca0f4db66eb3a813,2a9333c241a1fea124acc943457fc117aad02fdb5e5aad353de325cc6eb0f840,
02,r3-50000-Numeric-sqlite,Numeric,50000,sqlite,3,e32c45f7777af32937e59bc0268773b33eff1034,complete-not-production-approval,500000,500000,0,500000,0,0,0,500000,0,0,500000,36000000,0,1250,32,50000.08737015267,49978.65917750346,49978.65917750346,66301952,16039936,50262016,76684192,10349472,709915384,9.999982526,10.004269987,0.004287461,1.568177672,0.003008364,1.579554676,11.680353841,14.084451,1954,255.88536335721597,7192.786,29952.407,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,49664|50176|49920|49920|49920|50176|49920|49920|49408|50688|288|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,186695680,111562752,62525440,0,0.024245437,0.049929109,0.797396028,23259.428,c5164ffee39dfc0069bedaf5065330c7a74ee6c7223b1f669a81fa8417c6c047,70a35cc45ac5b4e745abe4494ef593ce00d3a34b118aa29c8f5ba9b14e102c09,2edc31a0e5e5a8c4b3533bf6dc814519a5b11d1227806d2707c80d01a933d036,260ba8b9ab77853c6518c741b3c6470ba3edc200aab2e949d069bb706febfb65
02,r3-50000-NovelStacks-producer-only,NovelStacks,50000,producer-only,3,e32c45f7777af32937e59bc0268773b33eff1034,dictionary-cap,500000,500000,0,500000,0,483616,0,0,16384,0,0,1179648,3462298,845,51,50000.0928451724,0,0,0,0,0,0,0,270053120,9.999981431,10.001447056,0.001465625,0.0,0.0,0.026864106,10.044782808,10.585091,0,,5215.606,0,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,152498176,78815232,0,0,,,,,,ca6fb05dd623d8de543ef388b14bd11c5126ed3bbaae828d09f6a2e2b8c06216,4ed20570d057df36bfad5b2e280f5b0a2f9b3ebf6f4e49abd1b7490b63d72183,
02,r3-50000-NovelStacks-sqlite,NovelStacks,50000,sqlite,3,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,500000,500000,0,473186,26814,456802,0,16384,0,0,147456,1179648,3477658,4096,39,50000.095395182005,1638.2283598659258,14744.055238793333,5791744,4378624,1413120,6549000,1314312,356680360,9.999980921,10.001047718,0.001066797,0.05082651,0.006432163,0.087987843,10.188903911,11.372615,64,256.0,6688.424,269263.846,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,16384|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,159821824,84398080,74485760,0,0.02322602,0.03705622,0.172131736,11457.734,47dc93b5ec83560e0b435edebee7f882a38871a460e6e32b7927c76a3c8cf9b1,92d02de77218132db930d4d8a27163029596b152b93829a23e470b2284d7237a,ab2865ec44d1d624803ab86698d227a79087dd468410aa9ae1cd391fc4a4d392,f00bd6c3f38e10b987ef55da5638a84a17df525995821682084bf9e7ccfad8f4
02,r3-50000-Activity-producer-only,Activity,50000,producer-only,3,e32c45f7777af32937e59bc0268773b33eff1034,control-complete,500000,500000,0,500000,0,0,0,0,500000,0,0,68000000,0,882,9,50000.08656514987,0,0,0,0,0,0,0,36426432,9.999982687,10.00165584,0.001673153,0.0,0.0,0.001457746,10.01874904,10.674306,0,,5422.132,0,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,150482944,76345344,0,0,,,,,,f886fa04c015c4bf77de9521b7206ef69de4e8ef90cf75ab370c5eb5c740c018,43f6f93cbea1a295270aafb189f14373a11bfc3d2d6f32ddce60494e06876d98,
02,r3-50000-Activity-sqlite,Activity,50000,sqlite,3,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,500000,500000,0,428022,71978,0,0,428022,0,0,2140110,58210992,0,4096,3830,50000.08591014761,42419.5626535598,212097.813267799,113512448,69599232,43913216,123107768,9562552,1572604080,9.999982818,10.090203039,0.090220221,1.652086634,0.002747917,1.661786828,11.863285976,17.895155,1672,255.994019138756,5897.985,184440.319,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,27392|37632|44288|45824|44544|45056|45056|46592|43776|43776|4086|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,181874688,106659840,62656512,0,0.034154502,0.075086413,1.786010118,37660.286,3a40d12acb2346f54185ab82fa8ba6e589a205f7b04c9d3170f073b69ba7aa10,22b0e9fbe0a05b71e23c9c44f6ed5deddd18707aa103b3d31b4a5ed9ad5c5ef8,ca4ee8f243e80f1ee3599aae7542048939fc5a89d0fc03433f7e18597ae1b42a,eca6e12ff370814c46c9fe5785e1fa298f4fb78e12f65b515abed94bf9128030
02,r3-100000-Numeric-producer-only,Numeric,100000,producer-only,3,e32c45f7777af32937e59bc0268773b33eff1034,control-complete,1000000,1000000,0,1000000,0,0,0,0,1000000,0,0,72000000,0,2897,110,100000.06405004102,0,0,0,0,0,0,0,73088240,9.999993595,10.001003111,0.001009516,0.0,0.0,0.001975941,10.020372212,10.618743,0,,8188.568,0,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,150151168,76169216,0,0,,,,,,21a6492a4e23ecfac58f59a44c052fab92175faaaa248b42095057602a9ef799,163030164091545e9f57a6582835db920bbbebb31d42ca80a0564943fee14640,
02,r3-100000-Numeric-sqlite,Numeric,100000,sqlite,3,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,1000000,1000000,0,848011,151989,0,0,848011,0,0,848011,61056792,0,4096,3979,100000.0170200029,84463.4346234119,84463.4346234119,113078272,27283456,85794816,130806280,17662472,1201782784,9.999998298,10.039977699,0.039979401,3.162575615,0.004128308,3.178814656,13.32895734,16.651285,3313,255.96468457591308,5191.433,97030.849,100000|100000|100000|99999|100001|100000|100000|100000|100000|100000|0,57344|83968|88064|88832|88064|88832|87552|87552|86016|87552|4235|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,205869056,130748416,62783488,0,0.023755306,0.057577231,1.389987109,31337.591,29556b2356162d06f9bab1d8a86b927c4cbd1135522306b5ba07f42f5254dab2,815923e4b65987275ba4f0bf66a1a1df614bf6d0e61772ec24ad20a321376238,2bc3b42d6ba76384d0c622be92c948e8e6dd5e79e3ef9e91dfbc408e6d4ca9e5,5eac8ce48270dba34bbe323a08e50da827ae3c35cfadec71248cf67d9848b5d6
02,r3-100000-RepeatedStacks-producer-only,RepeatedStacks,100000,producer-only,3,e32c45f7777af32937e59bc0268773b33eff1034,control-complete,1000000,1000000,0,1000000,0,0,0,0,1000000,0,0,72000000,26002,1833,95,100000.07462005568,0,0,0,0,0,0,0,73704304,9.999992538,10.000750837,0.000758299,0.0,0.0,0.000982458,10.01947958,10.637704,0,,5601.254,0,100000|99999|100001|100000|100000|100000|100000|100000|100000|100000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,150323200,76095488,0,0,,,,,,82b2c453153ce5b0c3bbe5060f0a8f6ab2a8b2323569fa3b53bc6bca9450c9f0,beeb47cfdf4396d5b512c49a28518bc78aff8a1f8c9bf972cf1b8318428c1a38,
02,r3-100000-RepeatedStacks-sqlite,RepeatedStacks,100000,sqlite,3,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,1000000,1000000,0,869536,130464,0,0,869536,0,0,870560,62606592,26002,4096,3744,100000.08073006518,86540.6565970599,86642.57029856897,115859456,27947008,87912448,134028304,18103312,1234079224,9.999991927,10.047716694,0.047724767,2.945015529,0.004022946,2.960329991,13.117117511,16.582863,3397,255.97173977038562,5151.438,97702.922,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,63744|90368|90368|89088|91648|93696|94720|77312|84480|90112|4000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,211222528,135946240,63221760,0,0.024310161,0.060337791,1.281175162,33294.57,3eaf274c735508976ca3eae9a9afe3dae6a73686b54b16baef38803ef0ab7ac4,719ab073e9903522e311881d65019575fc0e5bd95850c7b1754938b2f2f0599b,892318d371ceb51f4e077d72bff1f59871bc41c871876c8a2414eeff79868b22,527dea7f7307d6ada0e085af1f8b15660e77b697bf10c3a8786041cf4a50ccfa
02,r3-100000-NovelStacks-producer-only,NovelStacks,100000,producer-only,3,e32c45f7777af32937e59bc0268773b33eff1034,dictionary-cap,1000000,1000000,0,1000000,0,983616,0,0,16384,0,0,1179648,3462298,2718,56,100000.07016004922,0,0,0,0,0,0,0,530902552,9.999992984,10.001761084,0.0017681,0.0,0.0,0.034646519,10.053891714,10.723487,0,,5709.139,0,99999|100001|100000|100000|100000|100000|100000|99999|100000|100001|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,152530944,78540800,0,0,,,,,,ab2cfdb8f047a3d46eb94048d7ec614f320f40901fed554da7429c616d46d402,c2d5bc041d92de0597110bec90afd4f43b812c4714a89f30e64088a167e1cb7e,
02,r3-100000-NovelStacks-sqlite,NovelStacks,100000,sqlite,3,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,1000000,1000000,0,925904,74096,909520,0,16384,0,0,147456,1179648,3496090,4096,41,100000.06401004098,1638.27427031347,14744.46843282123,5951488,4472832,1478656,6364560,1293712,593339696,9.999993599,10.000767452,0.000773853,0.056309878,0.010150783,0.097489476,10.217278652,11.494454,64,256.0,5060.963,266023.246,99999|100001|100000|100000|100000|100000|100000|99996|100004|100000|0,16384|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,160714752,85483520,74539008,0,0.02204616,0.035126066,0.159508207,10545.66,bc28a6a8e1ff94348a8a5cabdc2de22a23057cc9d98f2d941a4034f46c9c1170,3beff2031bab94a185541f8e8c64011df5ef0a6581bb7f11cfe93f62009c5570,c8fd603b99d751c63cf484f5ed9b4c6ea7d4d576444c9e93ebf1300efbfc3853,150a9cdc8b5a3b25a1a63e7a2d2f600994f259c8b633742427bd474dfedd7879
02,r3-100000-Activity-producer-only,Activity,100000,producer-only,3,e32c45f7777af32937e59bc0268773b33eff1034,logical-cap,1000000,1000000,0,1000000,0,0,259829,0,740171,0,0,100663256,0,1819,105,100000.07896006235,0,0,0,0,0,0,0,72785552,9.999992104,10.000833361,0.000841257,0.0,0.0,0.001648916,10.018632505,10.834712,0,,5543.962,0,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,150032384,76128256,0,0,,,,,,162354e69488ce949bce8b3c79d092c2f15e2bc9a950a57b2dcc3f78c259cc93,ef9d82b30962a8de52c1c17fe92b940e7111943ceea7d877a61ac8173fc41246,
02,r3-100000-Activity-sqlite,Activity,100000,sqlite,3,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,1000000,1000000,0,443400,556600,0,0,443400,0,0,2217000,60302400,0,4096,3848,100000.06930004802,43925.88142601918,219629.4071300959,117985280,72298496,45686784,128058520,10040472,1629157496,9.99999307,10.094276668,0.094283598,1.285038473,0.002171124,1.293596495,11.485980781,17.515806,1733,255.85689555683786,5183.728,169904.584,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,27392|42240|47616|45824|45568|47872|45056|45824|45568|46336|4104|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,183054336,107786240,63225856,0,0.024734208,0.052515906,1.818319914,24748.908,90b6efe84597fe7cf9cea5a6e790244ed6d5cb0196dc0f12ccff69ead3f74595,59dae89d6088504ee7cedfef6b123034950d2168857a55cc0285361a21ac155b,14d05d989d6a04d37e25fc85d09fa86a2a71fd5dbd3516fdf547281de5c4a5dd,49a0b0dc90a77b32e84b587b41da8b0f9755c04ba24eeb3aa5fb53bbfab3a43a
